번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5484817,야왕1 수년만에 정주행 하니 중후반부도 잼슴 ㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5484817&page=165,2,Frozen,,54,0,2023.12.04 09:50:44,옛날엔 초반에 노래 다몰려잇고 이게 뽕맛 극강이라 다회차 하다보면 초반 30분 보면 다본느낌이엿는데 간만에 보니 중후반부 액션도 많고 반전도 잇고 다이나믹하고 흥미진진한게  재밌더라 ㅋㅋㅋ 글고 틀딱 되서 보니  픽서어퍼 <<< 무엇보다 이노래가 와닿음 (홀애비),
5484814,야왕1 야비애터모스 사운드 관찰중,https://gall.dcinside.com/board/view/?id=frozen&no=5484814&page=165,,Frozen,,40,0,2023.12.04 01:54:25,천장 서피커 소리만 이빠이 키워놓고액기스 돌려보는중,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444931c5f32dda46964752b31b65ac6764054a299a05fd752d8211b7c18613123d9244cf66eb38e52e32e34b09a1695b2206f7601466c83f9340800048a1&amp;f_no=B8FE5813-38A8-4FA1-8688-B14BF6BE6B72.png
5484813,예술의밤) 캠퍼스라이프 #32,https://gall.dcinside.com/board/view/?id=frozen&no=5484813&page=165,4,아렌델시민A,,83,7,2023.12.04 01:36:55,아무튼 포토카드임.- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444930c3fe25d14c904654b0b294a85dce01594b805382296ec1c3db05fd7db3af55210f7d7521949cbf15cbb531be0f5eb671c934e32cd507472f7265c6&amp;f_no=03FD3CE5-879A-4296-AAE8-BFD873B82FE1.jpg
5484812,안나뽕 최대치야,https://gall.dcinside.com/board/view/?id=frozen&no=5484812&page=165,2,안린이,,84,0,2023.12.04 01:29:16,안나랑 결혼할거야 꼭..,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444932c5f42ddb4c904d59bd6d1251bea847efa4ad00daaa4afd40fc47553105d2e8a2fceb45&amp;f_no=%EC%95%88%EB%82%98.jpg
5484811,방구석에서 보는 야비시네마 인트로,https://gall.dcinside.com/board/view/?id=frozen&no=5484811&page=165,,Frozen,,38,1,2023.12.04 01:28:57,시발 졸라 선명하고 밝고 색감 뒤짐 ㅋㅋㅋ,
5484810,동돌비 조졋습니다,https://gall.dcinside.com/board/view/?id=frozen&no=5484810&page=165,1,위즐타운,,63,1,,,
5484809,홍콩디즈니랜드 클룩 티켓샀는데 살려줘 ㅠㅠ,https://gall.dcinside.com/board/view/?id=frozen&no=5484809&page=165,2,망했다,114.129,138,0,2023.12.04 00:49:22,클룩에서 12월 7일 구매했는데 일캐뜨는데 어캐해? 매진인거면 나 홍콩가도 못 들어가는거야?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444932ccf52cd8459f4456b1f39cb516297b9cb880a875d5f7698ea5443179d0cc214e070cdc59b3c21916188d35343dbd17ae5c953212dd9086a09860d618a77e692c9910&amp;f_no=Screenshot_20231204_004848_Samsung%2BInternet.jpg
5484808,겨왕이 보고싶은 밤이구나,https://gall.dcinside.com/board/view/?id=frozen&no=5484808&page=165,2,ㅇㅇ,221.152,73,1,2023.12.04 00:46:35,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444930c2f62ade4d904252b29470d4b94a87885f740ea00cad0adcd4f729b9723f17a323eb3672334e5723a48b10c30ba126ae9128f4ed32a38b76a52cbf9cf8726d049c7602&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5484807,프1은 한스 얼음성 씬부터 좀 힘빠짐,https://gall.dcinside.com/board/view/?id=frozen&no=5484807&page=165,1,나안,,102,0,2023.12.04 00:30:26,먼가 걍 전부 스킵하고 에필로그 보고싶음..,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444930c0f229d1409e4054b3e8f6c4b640d44f7bae97aae549397167a10f8f41bd02e78c9e58b5d71ed78176d0405613b0f3bfee6fbe79759ed992bacee5&amp;f_no=88F2048E-64E8-4D05-885B-5DE8D3D49ABF.png
5484806,대 엘 시,https://gall.dcinside.com/board/view/?id=frozen&no=5484806&page=165,,임시갤질용,,27,0,2023.12.04 00:22:47,,
5484805,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5484805&page=165,,ㅇㅇ,183.107,31,0,2023.12.04 00:22:41,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444930c5f02adb42924150b36394b1a60c09577b8cd501978a31e486018122175f16c5bf59376d374d4573bdf2bf8cb4705a1f5e&amp;f_no=frozen-20210306-032845-004.jpg
5484804,더이상의 턱별관 투어는 없다...,https://gall.dcinside.com/board/view/?id=frozen&no=5484804&page=165,,Frozen,,40,0,2023.12.04 00:19:31,"듄 인터스텔라 같은거 <<< 용아맥 원툴




그외 <<< 남양주 야비시네마




남양주 야비시네마 존나멈 <<< 그냥 가까운 야비시네마




야비시네마는 아이맥스처럼 영사기, 화면비 지랄염병으로 파편화 안해놈




그냥 스크린크기, 오디오세팅, 관리 차이




시발 야로즌2 현역 시절에 좋은곳에서 보겟다고




경기권 턱별관 다 쳐 싸돌아다닌거 생각하면 눈물이...




(그때당시 영통 MX가 GOAT 였음)",
5484803,님들 진짜 아샤 귀여움,https://gall.dcinside.com/board/view/?id=frozen&no=5484803&page=165,4,ㅇㅇ,222.107,97,1,2023.12.04 00:14:07,안나력 장난 아님,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444930c2f42cdf44904355b0506c9ce4084285c8ffee4a3c45&amp;f_no=GIF+2023-11-21+%EC%98%A4%ED%9B%84+7-27-01.gif
5484800,오리지널 돌비 야스터 기분굳~~~,https://gall.dcinside.com/board/view/?id=frozen&no=5484800&page=165,,Frozen,,54,2,2023.12.04 00:07:44,캬~~~ 바로 이거제~~~야스터 화질 뒤2진다에2~~~~~(현역시절 초고화질 ㅈㄴ 찾다 없어서 포기함),https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444931c5f32dda46964752b31b3ba83762561d289805f6002c9812b9908724208fb5da&amp;f_no=IMG_6628.jpeg
5484799,"[231204] 겨울왕국, 겨울왕국2 일일관객수",https://gall.dcinside.com/board/view/?id=frozen&no=5484799&page=165,5,FlightF,,91,7,2023.12.04 00:00:55,겨울왕국 : 3331명 ▶ 1032만4794겨울왕국2 : 4096명 ▶ 1376만4388,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83ddaa793dfed6e444930c3fe2ad947974754b2134c3026c9ece2b8ebe0ebd9e2&amp;f_no=Cap+2023-12-04+00-00-25-228.png
5484798,노래부름 듣구가,https://gall.dcinside.com/board/view/?id=frozen&no=5484798&page=165,1/1,ㅇㅇ,223.39,46,0,2023.12.03 23:48:07,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83adaa77ac4021ca186dd4bef3e31adcd2a637224d71be1529301adc2ce6effc28efe87814ae44fb92f4dbcab7993b3a69f45b677310c55cb8fc1ba8c0b69fec4d686e3d0ef&amp;f_no=F8B0AC48-7EFD-4499-A304-00F65E7DF04C.jpg
5484797,저 은근 힙스터 기질이 있는데 제 비슷한 나이대들,https://gall.dcinside.com/board/view/?id=frozen&no=5484797&page=165,4,ㅇㅇ,221.152,80,0,2023.12.03 23:39:54,보랩 개봉하고 퀸 노래 들을때부터 아는체 좀 하고싶었던 노래 들을때 와 이게 퀸 노래였어? 하는 반응볼때마다 재밌었던 후후  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83adaa77ac4021ca186dd4bea3a3fa6cc2b687d2a829e43ddc977bd75a4832d84076a2ec072d3290c40dfc5318c579a708d0cd18d03de6f0c0571312a520a548302b12f14073bd5326f36f3fb69&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5484796,위시TMI) 아샤는 진짜로 명예 흑나,https://gall.dcinside.com/board/view/?id=frozen&no=5484796&page=165,,ㅇㅇ,222.107,74,1,2023.12.03 23:35:36,"요정대모와 

오로라와 

""안나""







위시.. 위시 붐은 온다",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83adaa77ac4021ca186dd4be83c3eafcc2a6f7f1d3610045e90864eac6aceca71&amp;f_no=asha_1.jpg
5484795,야왕1 야비시네마 HDR도 아니엿던거 같은데???,https://gall.dcinside.com/board/view/?id=frozen&no=5484795&page=165,,Frozen,,38,0,2023.12.03 23:32:14,ㅅㅂ 4K HDR 코루레이랑 떼깔이 다르누…냉기 마법 나올때랑 트롤색기들 목걸이 밝기가 차원이 다르다 ㅡㅡ,
5484794,장이 썩었나,https://gall.dcinside.com/board/view/?id=frozen&no=5484794&page=165,2,쥬디홉스,,74,0,2023.12.03 23:29:21,방구냄샤가 지독하네겨울왕국이야기) 엘사는 이쁘다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83adaa77ac4021ca186dd49ee3b3cafcd256b73039151d53bb08a8797f466865a9e92fe8518583dca1818b62822affa3c5ce828b3c9abb40d587df99b9c6119ed106b04e072&amp;f_no=32CA9725-88C6-48E0-BC75-D4442B5B162B.jpg
5484793,어제 오전에 프로즌 1 보고 왔는데,https://gall.dcinside.com/board/view/?id=frozen&no=5484793&page=165,4,안린이,,79,1,2023.12.03 23:15:23,프뽕은 안차고 안뽕 겁나 차더라너무 오랜만에 봐서 좋았음안나랑 결혼하고 싶다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0c20a83adaa77ac4021ca186df4ce83d3aa7cc246372d4c56c73fac690a5598281f08ef2c2dbf463f48b56c93d4ca0e1&amp;f_no=%EC%95%88%EB%82%98.jpg
5483968,눈내린다 눈내려,https://gall.dcinside.com/board/view/?id=frozen&no=5483968&page=180,1,ㅇㅇ,118.235,56,0,2023.11.17 22:53:05,졸라춥다  엘사님 한밤중에 울 동네 강림,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1ded8f587ad222cf36f84686815e88f48b475afa73412180b985cf950778d947dc06006fb5b4eaeb8e282952b8b5ef66f456e86087c44&amp;f_no=6ea6924ba00fe3d4c1704b9cf42ba980.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1ded8f587ad222cf36f83383841bf8e1ae875a9f06516120802f046b610b3b319d9a1880e032d&amp;f_no=020231117_225046.jpg"
5483966,팡주는 눈오네요,https://gall.dcinside.com/board/view/?id=frozen&no=5483966&page=180,5,석개,,93,0,2023.11.17 21:17:32,오우오우,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bdd2dff384a4222df696aafba2bf115cdb0073e8e97871fa78b791a05b6e43eebd47230230be3aed68fcf7bb5135568daab81d388945b55eff&amp;f_no=reading-20231028-232757-000-resize.jpg
5483965,"1,2 다 볼거임?",https://gall.dcinside.com/board/view/?id=frozen&no=5483965&page=180,1,ㅇㅇ,220.78,48,0,2023.11.17 19:48:25,,
5483964,얼어붙었네,https://gall.dcinside.com/board/view/?id=frozen&no=5483964&page=180,1,ㅇㅇ,183.107,65,0,2023.11.17 19:36:41,차 앞유리에 묻은 빗물이 얼어붙어 와이퍼가 움직이다 멈춘다  운전하기 힘든 날씨다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2b8d0daf681a0252bf53c7af41e8d92d48151d3196271cad1dc5013a28648942b95d94cd00ff9084880a7385fbfec4416ac0062&amp;f_no=Download_2014_12_11_00_31_27.jpg
5483962,[공지] 카드립리그 다시 봅니다,https://gall.dcinside.com/board/view/?id=frozen&no=5483962&page=180,1,*JungNu*,,42,0,2023.11.17 19:30:45,포스트시즌은 못 참죠  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcfc8fa22422f38757fda63dfa8bd191ec5b61e5c41ca04a1a848e104b82ec011784cbec479d6c4712e5414b5decbcaadc&amp;f_no=gotoyome-20231016-055431-001.jpg
5483961,팩본 1사만루 무득 ㅋㅋㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5483961&page=180,1,천연효모식빵,,36,0,,,
5483960,의리쿤 BOAT ㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5483960&page=180,2,천연효모식빵,,46,0,2023.11.17 19:18:39,다 쳐맞네요 후후,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1d4ddfd87a32423f0db25b625d466f18ea622662098&amp;f_no=1682560022.jpg
5483959,근데 음해유동한테 오히려 고마워해야하는거 아님?,https://gall.dcinside.com/board/view/?id=frozen&no=5483959&page=180,3,ㅇㅇ,106.101,91,0,2023.11.17 19:09:53,안나 얘기하는 갤러는 쟤가 유일한데,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0bfdfd8f484a42629f615a65bc7d54ab9bb84ad8303200654bfc2caf15cbbc3093cca5bc60e9ba4bfccee1f3acb196eeb95f918&amp;f_no=hahahaha-20200830-000103-011.gif
5483958,딪플 이멜 오자마자 개같이 입갤,https://gall.dcinside.com/board/view/?id=frozen&no=5483958&page=180,2,보물성,,55,0,2023.11.17 18:23:19,재개봉을 한다는 소리가,
5483957,벅동님이 올박이라는것만 빼면 참 훌륭한 분인데,https://gall.dcinside.com/board/view/?id=frozen&no=5483957&page=180,1,ㅇㅇ,222.107,77,0,2023.11.17 18:22:57,항상 여주한테 씹덕력 몰빵하시는 분,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de5e31fef70342456bfc8d08e3dc8e1b64d3a00690228c9d72ecd3d859b0e965d85b4fcddeeb7cc767a75b5fa8d00683cbd0&amp;f_no=57B6DAA2-2B56-4E2E-91B9-173C8EAA64E2.gif
5483956,안시다 안시ㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5483956&page=180,,임시갤질용,,29,1,2023.11.17 18:22:06,,
5483955,여앙님의 시간 안시,https://gall.dcinside.com/board/view/?id=frozen&no=5483955&page=180,,임시갤질용,,32,1,2023.11.17 18:21:59,,
5483954,안시,https://gall.dcinside.com/board/view/?id=frozen&no=5483954&page=180,,아렌델시민A,,31,2,2023.11.17 18:21:22,안시. - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2beded5fc8fa2222ff697a713d488332901889ac4efeabf011a02dc0c5694f8a90f04290780d00088f76f034a6e405157d37307308d&amp;f_no=tumblr_mz7ee5mRj41rq2tzmo2_500.gif
5483953,위시에서 잰리가 저지른 만행,https://gall.dcinside.com/board/view/?id=frozen&no=5483953&page=180,,ㅇㅇ,222.107,54,0,2023.11.17 18:20:03,염소 넣어야한다고무조건 옷입은 염소 넣으라고옷입은 새끼염소보다 귀여운 건 없다고감독들에게 외압넣음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de0b67fba00014463dfcfd0895a9fb6c53c97424ec2fc090bcf885cd8736a41c7d5574efa5ae7b25af1b51712c33531a466e&amp;f_no=E74C1624-06CD-403B-B8E5-AA1F0B162813.gif
5483951,다시보는 잰리 낙하산 4인방..,https://gall.dcinside.com/board/view/?id=frozen&no=5483951&page=180,4,ㅇㅇ,222.107,90,0,2023.11.17 17:33:51,"2명은 낙하산 2명은 고인물 내부승진


고인물 2호 마크 스미스가


프3 작업중인 것으로 알려졌으니


아마 감독도 마크 스미스 맞을 듯


마크 스미스가 에피소드 두개 다 할지는 몰?루




근데 막상 100주년작 위시는


4인방에 포함 안됐던 폰동(고인물)이 벅동님이랑 함",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de0664afab0445116dfcfb0f95d8f918df3d6bc082086685d262bb238c57c79be8e774bd164a971dfb20a301940cafe15c62&amp;f_no=C0423B03-7F2A-4690-BCDC-038A51E7DE34.jpg
5483950,추억의 글 하나,https://gall.dcinside.com/board/view/?id=frozen&no=5483950&page=180,2,ㅇㅇ,118.235,73,0,2023.11.17 16:11:11,https://m.dcinside.com/board/frozen/2682330 프갤에선 프로즌 얘기만 해야지 - 겨울왕국 갤러리마니 얘기하고 있는 새끼들은 뭐냐ㅋㅋㅋㅋㅋ시발 뽕빠졌으면 일애갤가라 개새끼들아 좆노어이잼ㅋㅋm.dcinside.com 겨울왕국 다른걸로 검색하다 우연히 화석글 발견  댓글에 지금도 갤질하는 인간 보이네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1ded8f587ad252ffa29daa1a150937ffe56361c42e95a4d06a0a472631f5820f2baf4766e2c6452852d976e22541e2ed5&amp;f_no=frozen-20200227-173537-009.jpg
5483949,대한민국 서비스 종료ㅋㅋㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5483949&page=180,2,ㅇㅇ,110.70,109,0,2023.11.17 15:52:39,지금까지 대한민국을 사랑해주셔서 감사합니다ㅋㅋㅋㅋㅋ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b0d2ddf48fa0262af13eb31d96804db43aa2499a0e17bb53a7cceda07b8c50ea8ef61211770ebcee7e46986492d763d61a07f9f077073daff290ca&amp;f_no=94B50053-AF24-4828-B64A-72D36F400EFC.jpg
5483948,오늘 전공수업때 강사가 넥라띵틈,https://gall.dcinside.com/board/view/?id=frozen&no=5483948&page=180,2,ㅇㅇ,,65,1,2023.11.17 14:54:23,1에선 말괄량이같던 공주님이 2에선 정언명령에 따르고자 하는 칸트의무론자가 된 거 같아서 인상깊엇대,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bdd3dff78fa42528f5ff0fbf3d7b68516d6da91eb4efe41f1470b365e615f0dc093c438486c74a3f3cbd98e83371802dd5d72d3972ac1e4077b97e&amp;f_no=ADD7BC7C-D128-490E-AD09-484E078C8A72.jpg
5483947,저 분만 계시면 뉴스안보고 겨갤만 해도 될 듯,https://gall.dcinside.com/board/view/?id=frozen&no=5483947&page=180,1,ㅇㅇ,223.39,60,0,2023.11.17 14:15:41,각종밈이랑 사건사고들 전부 겨울왕국반죽에 양념치시는  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd3defd84a3262ff4ea56e90d7f097a48d74aef554bd7c6ad71f57ff713b295801dd4f9431ba3ade1a4335edb0d3301bfcbd4e21d5a21e12f85a6e14fe0bda59dc968&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483946,지금 상주하는 분탕 겨붕이들 몇년안에 방 빼야겠네요ㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5483946&page=180,5,ㅇㅇ,223.39,88,0,2023.11.17 14:09:48,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd3defd84a3262ff4ea52e95d235c7d1fd04aef554bd7c6adbfd8c68c9520753f40088cb020ef0b254b7f34b44eea191fc01fdaa438fba70b4b75306fdf158459f9f6&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483943,엘사님 울 동네 강림,https://gall.dcinside.com/board/view/?id=frozen&no=5483943&page=180,,ㅇㅇ,118.235,43,0,2023.11.17 13:51:19,지금 울 동네 눈 내림  쌓이지는 않는다  졸라춥다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1ded8f587ad252ffa29ddf1a903c02df20d362e45eb42441a779e93979d7668e982c72ac3a042474e16cbbaf25f55&amp;f_no=Tumblr_l_942306363113766.jpg
5483942,돈-즈니가 아바타 표 잘 팔리는거 보고 저러나?,https://gall.dcinside.com/board/view/?id=frozen&no=5483942&page=180,,ㅇㅇ,118.235,39,0,2023.11.17 13:35:21,"갑자기 3, 4 제작이라니",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1ded8f587ad252ffa2987a4ab519a7bf60b361f5cf541055af2814f6f1b498f7142c0c79e7c6746d8e4a2c6ae0941&amp;f_no=elsa-20231111-110127-000.jpg
5483941,뭔데 프4도 나오노,https://gall.dcinside.com/board/view/?id=frozen&no=5483941&page=180,2,ㅇㅇ,,105,0,2023.11.17 13:27:18,프34 동시제작??12월 재개봉??갑자기 와이라노,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1d0ddf687a5282af2069f663b55c3cb005142249adbc87b0591aac6cd30df43f5ad54789290114c0c99742d4107e014225e96eeae34df769062e4&amp;f_no=389A28C2-222A-4C77-8810-FF5100201BF3.png
5483940,퀸안나 장기집권 확정인거에요,https://gall.dcinside.com/board/view/?id=frozen&no=5483940&page=180,1,ㅇㅇ,222.107,80,1,2023.11.17 13:15:20,퀸안나님 저는 한번도 의심한 적이 없었습니다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de0b66fff50b464037fc8807e4d38c1fc6236b468fd4ef65a56c7e4e7713b9af629a36c547b969c6c426e9b93768c865d993&amp;f_no=08E9FEC1-BCEB-4D41-9415-BE4B0AB9CABF.jpg
5483939,야트카 뽕뽑노 ㅋㅋㅋㅋㅋ,https://gall.dcinside.com/board/view/?id=frozen&no=5483939&page=180,,Frozen,,34,0,2023.11.17 13:06:28,멀리왓노 ㅋㅋㅋ  - dc official App,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0bfdfd8f484a4272ef6a34b7a539f526fce6b2e27a6a48308d8698fa52a7f281c4ea395a0110eece00cf6f261aacf93d4e3d9fa&amp;f_no=resizeImage_020231117_130446.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0bfdfd8f484a4272ef6a3487952ca5a3fcf6e2e06a0a58f17d3b1524f29060a8e1f465c2044f607b023560bf30417cc65f817b9258a0c097f3ae9&amp;f_no=Screenshot_20231117_130522_NaverMap.png"
5483938,‘다쉬~ 여왕활꽈요~?‘,https://gall.dcinside.com/board/view/?id=frozen&no=5483938&page=180,1,ㅇㅇ,222.107,82,0,2023.11.17 13:02:29,ㅎㅎㅎㅎ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de5937a8f7061e413afc8a0de0ab8969766c6e1d611c3327f7fa4d131b8b2de59ba4e9045728c2031b34467a125356321386&amp;f_no=22AAC3DE-91F3-49A4-93ED-113590FD7862.gif
5483937,재개봉 하면 공구,https://gall.dcinside.com/board/view/?id=frozen&no=5483937&page=180,2,lilill,,73,0,2023.11.17 12:47:34,다시 하냐- dc official App,
5483936,사랑고닉 보고싶네,https://gall.dcinside.com/board/view/?id=frozen&no=5483936&page=180,,ㅇㅇ,211.36,40,0,2023.11.17 12:40:15,ㄹㅇ,
5483935,프4까지 나온다는데 abc랑 엘샤는 도게자 박아라,https://gall.dcinside.com/board/view/?id=frozen&no=5483935&page=180,3,ㅇㅇ,106.101,86,1,2023.11.17 12:34:16,내가 3 돈때문에 나올수밖에 없다했을때 절대 아니라고 고개 절레절레 하던 가짜놈들ㅅㅂ,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0bfdfd8f484a42629f615f20cc2d54fb8ef80add3093d0f4fbafe0d86926f420af3d86be9b2d15fdfbf7736ffb29f3060&amp;f_no=8kuhsdlfojahfkasghfkujawf.jpg
5483934,겨왕2 쥬디부계로 아는데,https://gall.dcinside.com/board/view/?id=frozen&no=5483934&page=180,1,ㅇㅇ,221.152,48,0,2023.11.17 12:33:22,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd6daf38ea22629f466f7248976ef4e39940e58f6df7171ef3a2978c55c28cd574353e3443f9ff81aeb40877c1311068e5828c85e637328b84ce042136adcf0d35585&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483933,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5483933&page=180,3,ㅇㅇ,118.235,49,1,2023.11.17 12:22:32,엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a0b1ded8f587ad252ffa298cf0fc03c32af15d361943b54a5c5b659a5c6925f31ebafd5d60&amp;f_no=cs3jt360qis51.jpg
5483932,보고싶은 고닉이 많네요,https://gall.dcinside.com/board/view/?id=frozen&no=5483932&page=180,4,사스가엘사갓,,86,0,2023.11.17 11:49:04,일단 님들은 아님,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bdd2def681ad2922f4c87d11e909a9d7dc57a2ddaca9186d64e842be086f5346a8be44d69d524b5fbc57f85705f1ab17e7f322d0120d9e57041197&amp;f_no=DC897CC6-FB98-4D3A-8BCC-F35267CBB0CC.jpg
